,ID,additionalProperties,lat,lon
605,BikePoints_653,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'TerminalName', 'sourceSystemKey': 'BikePoints', 'value': '200196', 'modified': '2023-11-08T23:11:28.433Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Installed', 'sourceSystemKey': 'BikePoints', 'value': 'true', 'modified': '2023-11-08T23:11:28.433Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Locked', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T23:11:28.433Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'InstallDate', 'sourceSystemKey': 'BikePoints', 'value': '1382539860000', 'modified': '2023-11-08T23:11:28.433Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'RemovalDate', 'sourceSystemKey': 'BikePoints', 'value': '', 'modified': '2023-11-08T23:11:28.433Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Temporary', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T23:11:28.433Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbBikes', 'sourceSystemKey': 'BikePoints', 'value': '24', 'modified': '2023-11-08T23:11:28.433Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEmptyDocks', 'sourceSystemKey': 'BikePoints', 'value': '1', 'modified': '2023-11-08T23:11:28.433Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbDocks', 'sourceSystemKey': 'BikePoints', 'value': '25', 'modified': '2023-11-08T23:11:28.433Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbStandardBikes', 'sourceSystemKey': 'BikePoints', 'value': '21', 'modified': '2023-11-08T23:11:28.433Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEBikes', 'sourceSystemKey': 'BikePoints', 'value': '3', 'modified': '2023-11-08T23:11:28.433Z'}]",51.470847,-0.170703
606,BikePoints_654,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'TerminalName', 'sourceSystemKey': 'BikePoints', 'value': '200223', 'modified': '2023-11-08T23:05:29.98Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Installed', 'sourceSystemKey': 'BikePoints', 'value': 'true', 'modified': '2023-11-08T23:05:29.98Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Locked', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T23:05:29.98Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'InstallDate', 'sourceSystemKey': 'BikePoints', 'value': '1382520000000', 'modified': '2023-11-08T23:05:29.98Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'RemovalDate', 'sourceSystemKey': 'BikePoints', 'value': '', 'modified': '2023-11-08T23:05:29.98Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Temporary', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T23:05:29.98Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbBikes', 'sourceSystemKey': 'BikePoints', 'value': '27', 'modified': '2023-11-08T23:05:29.98Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEmptyDocks', 'sourceSystemKey': 'BikePoints', 'value': '6', 'modified': '2023-11-08T23:05:29.98Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbDocks', 'sourceSystemKey': 'BikePoints', 'value': '34', 'modified': '2023-11-08T23:05:29.98Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbStandardBikes', 'sourceSystemKey': 'BikePoints', 'value': '26', 'modified': '2023-11-08T23:05:29.98Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEBikes', 'sourceSystemKey': 'BikePoints', 'value': '1', 'modified': '2023-11-08T23:05:29.98Z'}]",51.482678,-0.117661
607,BikePoints_655,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'TerminalName', 'sourceSystemKey': 'BikePoints', 'value': '200221', 'modified': '2023-11-08T23:10:29.623Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Installed', 'sourceSystemKey': 'BikePoints', 'value': 'true', 'modified': '2023-11-08T23:10:29.623Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Locked', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T23:10:29.623Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'InstallDate', 'sourceSystemKey': 'BikePoints', 'value': '1382611200000', 'modified': '2023-11-08T23:10:29.623Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'RemovalDate', 'sourceSystemKey': 'BikePoints', 'value': '', 'modified': '2023-11-08T23:10:29.623Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Temporary', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T23:10:29.623Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbBikes', 'sourceSystemKey': 'BikePoints', 'value': '25', 'modified': '2023-11-08T23:10:29.623Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEmptyDocks', 'sourceSystemKey': 'BikePoints', 'value': '2', 'modified': '2023-11-08T23:10:29.623Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbDocks', 'sourceSystemKey': 'BikePoints', 'value': '27', 'modified': '2023-11-08T23:10:29.623Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbStandardBikes', 'sourceSystemKey': 'BikePoints', 'value': '25', 'modified': '2023-11-08T23:10:29.623Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEBikes', 'sourceSystemKey': 'BikePoints', 'value': '0', 'modified': '2023-11-08T23:10:29.623Z'}]",51.482944,-0.219346
608,BikePoints_656,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'TerminalName', 'sourceSystemKey': 'BikePoints', 'value': '200040', 'modified': '2023-11-08T21:49:15.47Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Installed', 'sourceSystemKey': 'BikePoints', 'value': 'true', 'modified': '2023-11-08T21:49:15.47Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Locked', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T21:49:15.47Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'InstallDate', 'sourceSystemKey': 'BikePoints', 'value': '1382614560000', 'modified': '2023-11-08T21:49:15.47Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'RemovalDate', 'sourceSystemKey': 'BikePoints', 'value': '', 'modified': '2023-11-08T21:49:15.47Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Temporary', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T21:49:15.47Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbBikes', 'sourceSystemKey': 'BikePoints', 'value': '28', 'modified': '2023-11-08T21:49:15.47Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEmptyDocks', 'sourceSystemKey': 'BikePoints', 'value': '1', 'modified': '2023-11-08T21:49:15.47Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbDocks', 'sourceSystemKey': 'BikePoints', 'value': '29', 'modified': '2023-11-08T21:49:15.47Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbStandardBikes', 'sourceSystemKey': 'BikePoints', 'value': '27', 'modified': '2023-11-08T21:49:15.47Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEBikes', 'sourceSystemKey': 'BikePoints', 'value': '1', 'modified': '2023-11-08T21:49:15.47Z'}]",51.468418,-0.199135
609,BikePoints_657,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'TerminalName', 'sourceSystemKey': 'BikePoints', 'value': '200220', 'modified': '2023-11-08T22:25:55.02Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Installed', 'sourceSystemKey': 'BikePoints', 'value': 'true', 'modified': '2023-11-08T22:25:55.02Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Locked', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T22:25:55.02Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'InstallDate', 'sourceSystemKey': 'BikePoints', 'value': '1382621400000', 'modified': '2023-11-08T22:25:55.02Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'RemovalDate', 'sourceSystemKey': 'BikePoints', 'value': '', 'modified': '2023-11-08T22:25:55.02Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Temporary', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T22:25:55.02Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbBikes', 'sourceSystemKey': 'BikePoints', 'value': '13', 'modified': '2023-11-08T22:25:55.02Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEmptyDocks', 'sourceSystemKey': 'BikePoints', 'value': '8', 'modified': '2023-11-08T22:25:55.02Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbDocks', 'sourceSystemKey': 'BikePoints', 'value': '21', 'modified': '2023-11-08T22:25:55.02Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbStandardBikes', 'sourceSystemKey': 'BikePoints', 'value': '13', 'modified': '2023-11-08T22:25:55.02Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEBikes', 'sourceSystemKey': 'BikePoints', 'value': '0', 'modified': '2023-11-08T22:25:55.02Z'}]",51.49968,-0.221791
610,BikePoints_658,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'TerminalName', 'sourceSystemKey': 'BikePoints', 'value': '300005', 'modified': '2023-11-08T23:13:32.63Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Installed', 'sourceSystemKey': 'BikePoints', 'value': 'true', 'modified': '2023-11-08T23:13:32.63Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Locked', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T23:13:32.63Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'InstallDate', 'sourceSystemKey': 'BikePoints', 'value': '1383731100000', 'modified': '2023-11-08T23:13:32.63Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'RemovalDate', 'sourceSystemKey': 'BikePoints', 'value': '', 'modified': '2023-11-08T23:13:32.63Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Temporary', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T23:13:32.63Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbBikes', 'sourceSystemKey': 'BikePoints', 'value': '28', 'modified': '2023-11-08T23:13:32.63Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEmptyDocks', 'sourceSystemKey': 'BikePoints', 'value': '0', 'modified': '2023-11-08T23:13:32.63Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbDocks', 'sourceSystemKey': 'BikePoints', 'value': '30', 'modified': '2023-11-08T23:13:32.63Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbStandardBikes', 'sourceSystemKey': 'BikePoints', 'value': '28', 'modified': '2023-11-08T23:13:32.63Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEBikes', 'sourceSystemKey': 'BikePoints', 'value': '0', 'modified': '2023-11-08T23:13:32.63Z'}]",51.477292,-0.164786
611,BikePoints_659,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'TerminalName', 'sourceSystemKey': 'BikePoints', 'value': '200212', 'modified': '2023-11-08T23:07:30.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Installed', 'sourceSystemKey': 'BikePoints', 'value': 'true', 'modified': '2023-11-08T23:07:30.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Locked', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T23:07:30.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'InstallDate', 'sourceSystemKey': 'BikePoints', 'value': '1382697060000', 'modified': '2023-11-08T23:07:30.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'RemovalDate', 'sourceSystemKey': 'BikePoints', 'value': '', 'modified': '2023-11-08T23:07:30.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Temporary', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T23:07:30.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbBikes', 'sourceSystemKey': 'BikePoints', 'value': '3', 'modified': '2023-11-08T23:07:30.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEmptyDocks', 'sourceSystemKey': 'BikePoints', 'value': '32', 'modified': '2023-11-08T23:07:30.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbDocks', 'sourceSystemKey': 'BikePoints', 'value': '35', 'modified': '2023-11-08T23:07:30.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbStandardBikes', 'sourceSystemKey': 'BikePoints', 'value': '3', 'modified': '2023-11-08T23:07:30.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEBikes', 'sourceSystemKey': 'BikePoints', 'value': '0', 'modified': '2023-11-08T23:07:30.21Z'}]",51.511934,-0.103078
612,BikePoints_660,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'TerminalName', 'sourceSystemKey': 'BikePoints', 'value': '300020', 'modified': '2023-11-08T21:56:18.193Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Installed', 'sourceSystemKey': 'BikePoints', 'value': 'true', 'modified': '2023-11-08T21:56:18.193Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Locked', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T21:56:18.193Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'InstallDate', 'sourceSystemKey': 'BikePoints', 'value': '1382705340000', 'modified': '2023-11-08T21:56:18.193Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'RemovalDate', 'sourceSystemKey': 'BikePoints', 'value': '', 'modified': '2023-11-08T21:56:18.193Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Temporary', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T21:56:18.193Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbBikes', 'sourceSystemKey': 'BikePoints', 'value': '11', 'modified': '2023-11-08T21:56:18.193Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEmptyDocks', 'sourceSystemKey': 'BikePoints', 'value': '10', 'modified': '2023-11-08T21:56:18.193Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbDocks', 'sourceSystemKey': 'BikePoints', 'value': '22', 'modified': '2023-11-08T21:56:18.193Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbStandardBikes', 'sourceSystemKey': 'BikePoints', 'value': '10', 'modified': '2023-11-08T21:56:18.193Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEBikes', 'sourceSystemKey': 'BikePoints', 'value': '1', 'modified': '2023-11-08T21:56:18.193Z'}]",51.49087,-0.206029
613,BikePoints_661,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'TerminalName', 'sourceSystemKey': 'BikePoints', 'value': '300023', 'modified': '2023-11-08T22:52:24.733Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Installed', 'sourceSystemKey': 'BikePoints', 'value': 'true', 'modified': '2023-11-08T22:52:24.733Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Locked', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T22:52:24.733Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'InstallDate', 'sourceSystemKey': 'BikePoints', 'value': '1382887680000', 'modified': '2023-11-08T22:52:24.733Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'RemovalDate', 'sourceSystemKey': 'BikePoints', 'value': '', 'modified': '2023-11-08T22:52:24.733Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Temporary', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T22:52:24.733Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbBikes', 'sourceSystemKey': 'BikePoints', 'value': '36', 'modified': '2023-11-08T22:52:24.733Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEmptyDocks', 'sourceSystemKey': 'BikePoints', 'value': '1', 'modified': '2023-11-08T22:52:24.733Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbDocks', 'sourceSystemKey': 'BikePoints', 'value': '37', 'modified': '2023-11-08T22:52:24.733Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbStandardBikes', 'sourceSystemKey': 'BikePoints', 'value': '36', 'modified': '2023-11-08T22:52:24.733Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEBikes', 'sourceSystemKey': 'BikePoints', 'value': '0', 'modified': '2023-11-08T22:52:24.733Z'}]",51.51632,-0.202608
614,BikePoints_662,"[{'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'TerminalName', 'sourceSystemKey': 'BikePoints', 'value': '200189', 'modified': '2023-11-08T22:01:29.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Installed', 'sourceSystemKey': 'BikePoints', 'value': 'true', 'modified': '2023-11-08T22:01:29.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Locked', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T22:01:29.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'InstallDate', 'sourceSystemKey': 'BikePoints', 'value': '1382866680000', 'modified': '2023-11-08T22:01:29.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'RemovalDate', 'sourceSystemKey': 'BikePoints', 'value': '', 'modified': '2023-11-08T22:01:29.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'Temporary', 'sourceSystemKey': 'BikePoints', 'value': 'false', 'modified': '2023-11-08T22:01:29.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbBikes', 'sourceSystemKey': 'BikePoints', 'value': '12', 'modified': '2023-11-08T22:01:29.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEmptyDocks', 'sourceSystemKey': 'BikePoints', 'value': '11', 'modified': '2023-11-08T22:01:29.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbDocks', 'sourceSystemKey': 'BikePoints', 'value': '24', 'modified': '2023-11-08T22:01:29.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbStandardBikes', 'sourceSystemKey': 'BikePoints', 'value': '12', 'modified': '2023-11-08T22:01:29.21Z'}, {'$type': 'Tfl.Api.Presentation.Entities.AdditionalProperties, Tfl.Api.Presentation.Entities', 'category': 'Description', 'key': 'NbEBikes', 'sourceSystemKey': 'BikePoints', 'value': '0', 'modified': '2023-11-08T22:01:29.21Z'}]",51.484984,-0.167919
